0.0;NaN
0.1;NaN
0.2;NaN
0.3;NaN
0.4;NaN
0.5;NaN
0.6;NaN
0.7;NaN
1.;NaN
1.president;NaN
1.dunham;NaN
1.dominic;NaN
1.pants;0.0
1.dracula;NaN
1.1.7.10;NaN
1.briefing;NaN
1.wait;NaN
1.party;NaN
1.lord;NaN
1.jordin;NaN
1.drones;NaN
1.sausage;NaN
1.time;NaN
1.over;NaN
1.850936;NaN
1.deputy;NaN
1.wayward;NaN
1.amour;NaN
1.fr;NaN
1.spider;NaN
1.mega;NaN
1.government;NaN
1.black;NaN
1.video;NaN
1.contagious;NaN
1.mook;NaN
1.comeback;NaN
1.2014;NaN
1.hospitalized;NaN
1.2015;NaN
1.death;NaN
1....;NaN
1.drummer;NaN
1.odesza;0.0
1.raul;NaN
1.joblo.com;NaN
1.evans;NaN
1.strangeness;NaN
1.hd;NaN
1.miles;NaN
1.meet;NaN
1.universe;NaN
1.u.s.;NaN
1.3;NaN
1.2;NaN
1.fighters;NaN
1.1;NaN
1.marvel;0.0
1.7;NaN
1.6;NaN
1.5;NaN
1.4;NaN
1.blowek;NaN
1.herself;0.0
1.alex;NaN
1.9;NaN
1.parte;NaN
1.8;NaN
1.review;NaN
1.hospital;NaN
1.go;NaN
1.austin;NaN
1.nude;NaN
1.exclusive;NaN
1.anderson;0.0
1.secondary;NaN
1.john;NaN
1.jason;NaN
1.selena;NaN
1.part3;NaN
1.ed;NaN
1.de;NaN
1.training;NaN
1.patient;NaN
1.di;NaN
1.times;NaN
1.examined;NaN
1.do;NaN
1.sheep;NaN
1.tell;NaN
1.man;NaN
1.skirt;NaN
1.may;NaN
1.d;NaN
1.max;NaN
1.beau;NaN
1.remastered;NaN
1.lazo;NaN
1.schwimmer;NaN
1.a;NaN
1.airborne;NaN
1.l;NaN
1.hottest;NaN
1.m;0.0
1.kolonko;0.0
1.k;NaN
1.fire;0.0
1.intro;NaN
1.louder;NaN
1.i;NaN
1.w;NaN
1.amazing;NaN
1.181;NaN
1.new;NaN
1.screening;NaN
1.sir;NaN
1.red;0.0
1.vampire;NaN
1.nex;NaN
1.t;NaN
1.s;NaN
1.days;NaN
1.what;NaN
1.legend;0.0
1.spiderman;NaN
1.ep;NaN
1.en;NaN
1.z;NaN
1.lego;NaN
1.zone;NaN
1.guts;NaN
1.garner;NaN
1.jae;NaN
1.sasabog;0.0
1.bob;NaN
1.settings;NaN
1.by;0.0
1.has;NaN
1.who;NaN
1.fate;NaN
1.mehmed;0.0
1.band;0.0
1.colorstay;NaN
1.broadcasting;0.0
1.michelle;NaN
1.maroon;NaN
1.jak;0.0
1.invasion;NaN
1.motion;NaN
1.dead;NaN
1.key;NaN
1.duncan;NaN
1.be;NaN
1.ang;0.0
1.think;NaN
1.podcast;NaN
1.german;NaN
1.wheels;NaN
1.and;NaN
1.spongebob;NaN
1.amy;NaN
1.against;NaN
1.teaser;NaN
1.day;NaN
1.internet;0.0
1.nightmares;NaN
1.lena;NaN
1.vlad;0.0
1.update;NaN
1.justice;NaN
1.sew;NaN
1.gurl;NaN
1.vice;0.0
1.walkthrough;NaN
1.ikaw;NaN
1.set;NaN
1.songs;NaN
1.texas;NaN
1.otaku;NaN
1.education;NaN
1.twins;NaN
1.hyrule;0.0
1.island;0.0
1.meets;NaN
1.par;NaN
1.throw;NaN
1.catchphrase;NaN
1.skyrim;NaN
1.znowu;NaN
1.possible;NaN
1.following;NaN
1.kart;NaN
1.style;NaN
1.factions;NaN
1.name;0.0
1.chicks;NaN
1.all;NaN
1.gomez;NaN
1.ostracized;NaN
1.las;NaN
1.mail;0.0
1.144;NaN
1.145;NaN
1.tyler;NaN
1.five;NaN
1.studios;NaN
1.minilla;0.0
1.audio;NaN
1.society;0.0
1.speed;NaN
1.makes;0.0
1.ventura;NaN
1.at;NaN
1.funny;NaN
1.as;NaN
1.still;NaN
1.destiny;NaN
1.game;NaN
1.2.0;NaN
1.andy;NaN
1.throne;NaN
1.never;NaN
1.ukraine;0.0
1.jesse;NaN
1.stand;NaN
1.female;NaN
1.spreads;NaN
1.michael;NaN
1.off;NaN
1.bow;NaN
1.sneak;0.0
1.venus;NaN
1.they;NaN
1.daniel;NaN
1.raided;NaN
1.promo;NaN
1.no;NaN
1.koyu;NaN
1.of;NaN
1.derulo;NaN
1.jennifer;NaN
1.zoo;NaN
1.youtube;0.0
1.on;NaN
1.millz;NaN
1.featurette;NaN
1.final;NaN
1.ross;0.0
1.animals;NaN
1.spanish;NaN
1.nate;NaN
1.creepers;NaN
1.obamacare;NaN
1.son;NaN
1.bad;NaN
1.skyloft;0.0
1.health;NaN
1.flex;NaN
1.rose;NaN
1.spinnin;NaN
1.damages;0.0
1.islam;0.0
1.fears;NaN
1.pc;NaN
1.then;NaN
1.will;0.0
1.eric;NaN
1.reporting;NaN
1.ebony;0.0
1.warfare;NaN
1.home;NaN
1.severed;NaN
1.fashion;NaN
1.nobel;NaN
1.rebirth;0.0
1.crew;NaN
