0.0;1.1822297969444915E-4
0.1;6.908722620124972E-4
0.2;3.550960463917105E-5
0.3;0.023644595938889647
0.4;0.0
0.5;0.0
0.6;0.0
0.7;0.0
1.brave;-2.3988849013819347E-7
1.;1.3736533124304333E-5
1.newcomer;1.1392173250113944E-6
1.blokkits;3.229532866528809E-6
1.v4900;-2.896664990127672E-6
1.verde;-7.198883874260984E-7
1.reus;-4.997559857122061E-7
1.simons;0.0
1.answered;1.845093870995551E-6
1.religion;-5.951898475143764E-6
1.celebrity;8.418493012578534E-7
1.fuck;3.803085990697016E-7
1.gunahgar;-2.962665841196305E-6
1.event;6.316254679829822E-7
1.jen;7.010941996428927E-7
1.mania;0.0
1.mega;-2.5323574615828593E-6
1.generation;6.533779156217915E-6
1.arthur;0.0
1..;1.64665292163021E-5
1.3;6.359178539169865E-6
1.2;3.49884150504837E-5
1.1;-9.95495555248672E-6
1.european;-1.5970660130816474E-6
1.0;4.3426169117633947E-7
1.7;-9.127192132782797E-6
1.6;4.09083888809551E-6
1.piketty;4.0911240867370554E-7
1.5;1.3106517782301851E-5
1.stadium;-4.270129053749944E-7
1.4;-7.279060387633734E-6
1.quality;2.4289331568289426E-6
1.9;1.398515318782836E-9
1.posiada;4.9355148454622463E-8
1.pobyt;-1.7864158386491961E-6
1.8;6.626436966708103E-7
1.blower;2.630605773257042E-6
1.peliculas;0.0
1.teletubbies;4.821648356533254E-6
1.tomb;-2.1135398544665687E-6
1.john;-4.086756455811263E-6
1.imaginary;-4.198917301879117E-7
1.liceale;2.527965348939673E-6
1.drawing;0.0
1.sieten;0.0
1.finale;-2.038569740158951E-6
1.piers;2.164814307176522E-6
1.times;-3.1521293133376945E-6
1.seattle;-4.112312404423137E-8
1.roadkill;4.237384903786853E-6
1.randall;-6.24478184795429E-7
1.grey;7.514324970616641E-7
1.f;4.838039674327501E-6
1.g;3.896175748311645E-6
1.d;-5.687055415118942E-6
1.e;-2.428778438589365E-6
1.b;6.394218276105785E-7
1.springbreakit;-3.6021770543099463E-7
1.bison;-2.6301435583402915E-6
1.c;3.4177656764948234E-5
1.a;-3.8520674167674964E-5
1.n;3.442856870317241E-5
1.o;-1.1161559815097694E-5
1.l;1.7242254732153545E-5
1.mengerti;-7.067037904115738E-7
1.m;2.580263658788604E-5
1.j;9.007380450834038E-7
1.k;7.080829552033574E-6
1.revolver;0.0
1.h;7.742552142704845E-6
1.i;2.6255700365394682E-5
1.top4;3.768749031830421E-6
1.w;2.697919142182116E-6
1.v;3.44441151077529E-7
1.u;3.985395748122305E-6
1.florica;0.0
1.t;3.781625143308165E-5
